Serial Number:20365150 --

"Date Time, GMT -0600","Temp, (*F)","Intensity, ( lum/ft2)","Host Connect","Button Down","EOF"
2020-01-05 19:49:20,25.05,0, , , 
2020-01-05 20:49:20,24.89,0, , , 
2020-01-05 21:49:20,26.05,0, , , 
2020-01-05 22:49:20,32.84,0, , , 
2020-01-05 23:49:20,35.24,0, , , 
2020-01-06 00:49:20,34.54,0, , , 
2020-01-06 01:49:20,33.62,0, , , 
2020-01-06 02:49:20,33.23,0, , , 
2020-01-06 03:49:20,31.92,0, , , 
2020-01-06 04:49:20,30.37,0, , , 
2020-01-06 05:49:20,28.06,0, , , 
2020-01-06 06:49:20,31.22,0, , , 
2020-01-06 07:49:20,33.31,102, , , 
2020-01-06 08:49:20,37.25,265, , , 
2020-01-06 09:49:20,39.41,366, , , 
2020-01-06 10:49:20,43.04,513, , , 
2020-01-06 11:49:20,42.65,357, , , 
2020-01-06 12:49:20,41.80,351, , , 
2020-01-06 13:49:20,43.11,393, , , 
2020-01-06 14:49:20,42.57,325, , , 
2020-01-06 15:49:20,39.72,187, , , 
2020-01-06 16:49:20,32.46,18, , , 
2020-01-06 17:49:20,33.54,0, , , 
2020-01-06 18:49:20,28.83,0, , , 
2020-01-06 19:49:20,33.93,0, , , 
2020-01-06 20:49:20,36.32,0, , , 
2020-01-06 21:49:20,38.94,0, , , 
2020-01-06 22:49:20,40.95,0, , , 
2020-01-06 23:49:20,41.65,0, , , 
2020-01-07 00:49:20,40.72,0, , , 
2020-01-07 01:49:20,40.33,0, , , 
2020-01-07 02:49:20,40.57,0, , , 
2020-01-07 03:49:20,41.65,0, , , 
2020-01-07 04:49:20,41.80,0, , , 
2020-01-07 05:49:20,43.04,0, , , 
2020-01-07 06:49:20,42.19,0, , , 
2020-01-07 07:49:20,42.96,116, , , 
2020-01-07 08:49:20,46.51,274, , , 
2020-01-07 09:49:20,52.07,351, , , 
2020-01-07 10:49:20,58.64,443, , , 
2020-01-07 11:49:20,58.25,351, , , 
2020-01-07 12:49:20,56.40,314, , , 
2020-01-07 13:49:20,55.86,490, , , 
2020-01-07 14:49:20,61.18,507, , , 
2020-01-07 15:49:20,55.16,274, , , 
2020-01-07 16:49:20,47.67,27, , , 
2020-01-07 17:49:20,45.12,0, , , 
2020-01-07 18:49:20,42.34,0, , , 
2020-01-07 19:49:20,33.31,0, , , 
2020-01-07 20:49:20,30.84,0, , , 
2020-01-07 21:49:20,29.76,0, , , 
2020-01-07 22:49:20,37.32,0, , , 
2020-01-07 23:49:20,32.84,0, , , 
2020-01-08 00:49:20,32.77,0, , , 
2020-01-08 01:49:20,32.77,0, , , 
2020-01-08 02:49:20,30.06,0, , , 
2020-01-08 03:49:20,37.48,0, , , 
2020-01-08 04:49:20,30.99,0, , , 
2020-01-08 05:49:20,30.91,0, , , 
2020-01-08 06:49:20,27.05,0, , , 
2020-01-08 07:49:20,26.20,74, , , 
2020-01-08 08:49:20,35.08,300, , , 
2020-01-08 09:49:20,41.11,349, , , 
2020-01-08 10:49:20,51.92,425, , , 
2020-01-08 11:49:20,52.54,346, , , 
2020-01-08 12:49:20,55.32,443, , , 
2020-01-08 13:49:20,56.32,376, , , 
2020-01-08 14:49:20,59.64,350, , , 
2020-01-08 15:49:20,55.47,200, , , 
2020-01-08 16:49:20,43.89,22, , , 
2020-01-08 17:49:20,41.57,0, , , 
2020-01-08 18:49:20,44.74,0, , , 
2020-01-08 19:49:20,43.66,0, , , 
2020-01-08 20:49:20,41.57,0, , , 
2020-01-08 21:49:20,39.33,0, , , 
2020-01-08 22:49:20,33.77,0, , , 
2020-01-08 23:49:20,34.23,0, , , 
2020-01-09 00:49:20,27.98,0, , , 
2020-01-09 01:49:20,33.23,0, , , 
2020-01-09 02:49:20,30.30,0, , , 
2020-01-09 03:49:20,32.00,0, , , 
2020-01-09 04:49:20,31.69,0, , , 
2020-01-09 05:49:20,28.83,0, , , 
2020-01-09 06:49:20,25.97,0, , , 
2020-01-09 07:49:20,23.96,82, , , 
2020-01-09 08:49:20,32.07,275, , , 
2020-01-09 09:49:20,35.78,347, , , 
2020-01-09 10:49:20,44.20,463, , , 
2020-01-09 11:49:20,47.75,360, , , 
2020-01-09 12:49:20,48.06,432, , , 
2020-01-09 13:49:20,48.37,456, , , 
2020-01-09 14:49:20,43.81,246, , , 
2020-01-09 15:49:20,41.80,150, , , 
2020-01-09 16:49:20,38.02,12, , , 
2020-01-09 17:49:20,36.40,0, , , 
2020-01-09 18:49:20,35.01,0, , , 
2020-01-09 19:49:20,35.70,0, , , 
2020-01-09 20:49:20,35.01,0, , , 
2020-01-09 21:49:20,30.37,0, , , 
2020-01-09 22:49:20,28.83,0, , , 
2020-01-09 23:49:20,25.35,0, , , 
2020-01-10 00:49:20,22.57,0, , , 
2020-01-10 01:49:20,22.34,0, , , 
2020-01-10 02:49:20,20.72,0, , , 
2020-01-10 03:49:20,16.94,0, , , 
2020-01-10 04:49:20,16.55,0, , , 
2020-01-10 05:49:20,16.63,0, , , 
2020-01-10 06:49:20,15.93,0, , , 
2020-01-10 07:49:20,16.78,78, , , 
2020-01-10 08:49:20,28.44,280, , , 
2020-01-10 09:49:20,35.16,448, , , 
2020-01-10 10:49:20,38.56,573, , , 
2020-01-10 11:49:20,36.16,479, , , 
2020-01-10 12:49:20,29.99,236, , , 
2020-01-10 13:49:20,29.45,219, , , 
2020-01-10 14:49:20,34.23,392, , , 
2020-01-10 15:49:20,29.68,181, , , 
2020-01-10 16:49:20,24.66,27, , , 
2020-01-10 17:49:20,21.57,0, , , 
2020-01-10 18:49:20,16.01,0, , , 
2020-01-10 19:49:20,10.37,0, , , 
2020-01-10 20:49:20,7.21,0, , , 
2020-01-10 21:49:20,6.51,0, , , 
2020-01-10 22:49:20,6.43,0, , , 
2020-01-10 23:49:20,6.20,0, , , 
2020-01-11 00:49:20,5.66,0, , , 
2020-01-11 01:49:20,4.97,0, , , 
2020-01-11 02:49:20,4.66,0, , , 
2020-01-11 03:49:20,4.58,0, , , 
2020-01-11 04:49:20,5.28,0, , , 
2020-01-11 05:49:20,6.74,0, , , 
2020-01-11 06:49:20,7.90,0, , , 
2020-01-11 07:49:20,11.69,87, , , 
2020-01-11 08:49:20,16.71,315, , , 
2020-01-11 09:49:20,22.50,358, , , 
2020-01-11 10:49:20,34.31,470, , , 
2020-01-11 11:49:20,33.77,369, , , 
2020-01-11 12:49:20,38.17,373, , , 
2020-01-11 13:49:20,44.58,352, , , 
2020-01-11 14:49:20,44.50,380, , , 
2020-01-11 15:49:20,38.94,159, , , 
2020-01-11 16:49:20,38.25,20, , , 
2020-01-11 17:49:20,36.63,0, , , 
2020-01-11 18:49:20,33.54,0, , , 
2020-01-11 19:49:20,30.68,0, , , 
2020-01-11 20:49:20,28.98,0, , , 
2020-01-11 21:49:20,31.30,0, , , 
2020-01-11 22:49:20,30.06,0, , , 
2020-01-11 23:49:20,26.36,0, , , 
2020-01-12 00:49:20,22.81,0, , , 
2020-01-12 01:49:20,19.49,0, , , 
2020-01-12 02:49:20,18.25,0, , , 
2020-01-12 03:49:20,16.55,0, , , 
2020-01-12 04:49:20,13.46,0, , , 
2020-01-12 05:49:20,12.84,0, , , 
2020-01-12 06:49:20,11.99,0, , , 
2020-01-12 07:49:20,11.30,97, , , 
2020-01-12 08:49:20,27.21,320, , , 
2020-01-12 09:49:20,37.40,342, , , 
2020-01-12 10:49:20,42.81,474, , , 
2020-01-12 11:49:20,42.03,355, , , 
2020-01-12 12:49:20,43.27,406, , , 
2020-01-12 13:49:20,47.36,595, , , 
2020-01-12 14:49:20,46.44,573, , , 
2020-01-12 15:49:20,41.88,355, , , 
2020-01-12 16:49:20,35.78,29, , , 
2020-01-12 17:49:20,32.23,0, , , 
2020-01-12 18:49:20,29.76,0, , , 
2020-01-12 19:49:20,29.83,0, , , 
2020-01-12 20:49:20,27.44,0, , , 
2020-01-12 21:49:20,26.59,0, , , 
2020-01-12 22:49:20,27.83,0, , , 
2020-01-12 23:49:20,30.61,0, , , 
2020-01-13 00:49:20,23.89,0, , , 
2020-01-13 01:49:20,27.67,0, , , 
2020-01-13 02:49:20,29.37,0, , , 
2020-01-13 03:49:20,28.60,0, , , 
2020-01-13 04:49:20,24.12,0, , , 
2020-01-13 05:49:20,19.18,0, , , 
2020-01-13 06:49:20,13.85,0, , , 
2020-01-13 07:49:20,13.00,96, , , 
2020-01-13 08:49:20,25.97,313, , , 
2020-01-13 09:49:20,31.38,334, , , 
2020-01-13 10:49:20,35.93,503, , , 
2020-01-13 11:49:20,39.72,605, , , 
2020-01-13 12:49:20,46.13,531, , , 
2020-01-13 13:49:20,45.28,689, , , 
2020-01-13 14:49:20,38.87,252, , , 
2020-01-13 15:49:20,40.41,241, , , 
2020-01-13 16:49:20,37.32,33, , , 
2020-01-13 17:49:20,37.25,0, , , 
2020-01-13 18:49:20,35.93,0, , , 
2020-01-13 19:49:20,35.39,0, , , 
2020-01-13 20:49:20,34.54,0, , , 
2020-01-13 21:49:20,27.59,0, , , 
2020-01-13 22:49:20,26.90,0, , , 
2020-01-13 23:49:20,23.96,0, , , 
2020-01-14 00:49:20,21.03,0, , , 
2020-01-14 01:49:20,19.33,0, , , 
2020-01-14 02:49:20,16.86,0, , , 
2020-01-14 03:49:20,16.24,0, , , 
2020-01-14 04:49:20,14.77,0, , , 
2020-01-14 05:49:20,15.01,0, , , 
2020-01-14 06:49:20,17.63,0, , , 
2020-01-14 07:49:20,18.02,105, , , 
2020-01-14 08:49:20,32.92,288, , , 
2020-01-14 09:49:20,36.47,322, , , 
2020-01-14 10:49:20,46.90,505, , , 
2020-01-14 11:49:20,47.90,354, , , 
2020-01-14 12:49:20,50.99,361, , , 
2020-01-14 13:49:20,52.15,417, , , 
2020-01-14 14:49:20,52.77,432, , , 
2020-01-14 15:49:20,51.15,152, , , 
2020-01-14 16:49:20,45.59,34, , , 
2020-01-14 17:49:20,40.64,0, , , 
2020-01-14 18:49:20,33.62,0, , , 
2020-01-14 19:49:20,31.15,0, , , 
2020-01-14 20:49:20,28.75,0, , , 
2020-01-14 21:49:20,38.10,0, , , 
2020-01-14 22:49:20,35.32,0, , , 
2020-01-14 23:49:20,28.83,0, , , 
2020-01-15 00:49:20,28.44,0, , , 
2020-01-15 01:49:20,27.28,0, , , 
2020-01-15 02:49:20,25.89,0, , , 
2020-01-15 03:49:20,23.73,0, , , 
2020-01-15 04:49:20,22.42,0, , , 
2020-01-15 05:49:20,29.99,0, , , 
2020-01-15 06:49:20,25.66,0, , , 
2020-01-15 07:49:20,25.66,107, , , 
2020-01-15 08:49:20,32.77,274, , , 
2020-01-15 09:49:20,36.63,324, , , 
2020-01-15 10:49:20,42.65,519, , , 
2020-01-15 11:49:20,41.42,354, , , 
2020-01-15 12:49:20,44.04,356, , , 
2020-01-15 13:49:20,45.05,443, , , 
2020-01-15 14:49:20,48.44,510, , , 
2020-01-15 15:49:20,42.03,249, , , 
2020-01-15 16:49:20,34.70,43, , , 
2020-01-15 17:49:20,30.45,0, , , 
2020-01-15 18:49:20,29.76,0, , , 
2020-01-15 19:49:20,28.37,0, , , 
2020-01-15 20:49:20,29.29,0, , , 
2020-01-15 21:49:20,27.98,0, , , 
2020-01-15 22:49:20,23.73,0, , , 
2020-01-15 23:49:20,23.04,0, , , 
2020-01-16 00:49:20,19.95,0, , , 
2020-01-16 01:49:20,15.70,0, , , 
2020-01-16 02:49:20,12.30,0, , , 
2020-01-16 03:49:20,11.92,0, , , 
2020-01-16 04:49:20,10.14,0, , , 
2020-01-16 05:49:20,8.06,0, , , 
2020-01-16 06:49:20,8.29,0, , , 
2020-01-16 07:49:20,9.21,79, , , 
2020-01-16 08:49:20,23.89,396, , , 
2020-01-16 09:49:20,31.22,640, , , 
2020-01-16 10:49:20,35.24,694, , , 
2020-01-16 11:49:20,34.93,574, , , 
2020-01-16 12:49:20,36.09,599, , , 
2020-01-16 13:49:20,37.01,611, , , 
2020-01-16 14:49:20,37.01,437, , , 
2020-01-16 15:49:20,34.31,193, , , 
2020-01-16 16:49:20,30.14,20, , , 
2020-01-16 17:49:20,29.06,0, , , 
2020-01-16 18:49:20,28.21,0, , , 
2020-01-16 19:49:20,27.83,0, , , 
2020-01-16 20:49:20,26.98,0, , , 
2020-01-16 21:49:20,26.98,0, , , 
2020-01-16 22:49:20,27.36,0, , , 
2020-01-16 23:49:20,26.98,0, , , 
2020-01-17 00:49:20,22.96,0, , , 
2020-01-17 01:49:20,19.56,0, , , 
2020-01-17 02:49:20,18.94,0, , , 
2020-01-17 03:49:20,18.56,0, , , 
2020-01-17 04:49:20,15.24,0, , , 
2020-01-17 05:49:20,14.62,0, , , 
2020-01-17 06:49:20,12.84,0, , , 
2020-01-17 07:49:20,14.47,118, , , 
2020-01-17 08:49:20,31.76,263, , , 
2020-01-17 09:49:20,37.32,370, , , 
2020-01-17 10:49:20,46.28,920, , , 
2020-01-17 11:49:20,47.67,566, , , 
2020-01-17 12:49:20,53.77,658, , , 
2020-01-17 13:49:20,50.84,450, , , 
2020-01-17 14:49:20,50.37,440, , , 
2020-01-17 15:49:20,43.81,324, , , 
2020-01-17 16:49:20,37.17,49, , , 
2020-01-17 17:49:20,35.86,0, , , 
2020-01-17 18:49:20,35.24,0, , , 
2020-01-17 19:49:20,32.46,0, , , 
2020-01-17 20:49:20,33.54,0, , , 
2020-01-17 21:49:20,31.69,0, , , 
2020-01-17 22:49:20,29.68,0, , , 
2020-01-17 23:49:20,28.06,0, , , 
2020-01-18 00:49:20,23.19,0, , , 
2020-01-18 01:49:20,21.26,0, , , 
2020-01-18 02:49:20,18.87,0, , , 
2020-01-18 03:49:20,17.09,0, , , 
2020-01-18 04:49:20,10.99,0, , , 
2020-01-18 05:49:20,10.14,0, , , 
2020-01-18 06:49:20,8.83,0, , , 
2020-01-18 07:49:20,12.46,68, , , 
2020-01-18 08:49:20,19.49,337, , , 
2020-01-18 09:49:20,30.68,420, , , 
2020-01-18 10:49:20,41.11,699, , , 
2020-01-18 11:49:20,43.96,791, , , 
2020-01-18 12:49:20,43.19,594, , , 
2020-01-18 13:49:20,42.19,398, , , 
2020-01-18 14:49:20,45.59,526, , , 
2020-01-18 15:49:20,40.80,224, , , 
2020-01-18 16:49:20,32.38,45, , , 
2020-01-18 17:49:20,26.20,0, , , 
2020-01-18 18:49:20,22.50,0, , , 
2020-01-18 19:49:20,19.95,0, , , 
2020-01-18 20:49:20,21.34,0, , , 
2020-01-18 21:49:20,15.78,0, , , 
2020-01-18 22:49:20,13.15,0, , , 
2020-01-18 23:49:20,12.07,0, , , 
2020-01-19 00:49:20,13.08,0, , , 
2020-01-19 01:49:20,12.23,0, , , 
2020-01-19 02:49:20,10.99,0, , , 
2020-01-19 03:49:20,11.15,0, , , 
2020-01-19 04:49:20,11.15,0, , , 
2020-01-19 05:49:20,10.76,0, , , 
2020-01-19 06:49:20,10.22,0, , , 
2020-01-19 07:49:20,11.92,122, , , 
2020-01-19 08:49:20,28.29,340, , , 
2020-01-19 09:49:20,35.55,463, , , 
2020-01-19 10:49:20,42.19,594, , , 
2020-01-19 11:49:20,41.34,406, , , 
2020-01-19 12:49:20,44.12,386, , , 
2020-01-19 13:49:20,46.67,444, , , 
2020-01-19 14:49:20,50.91,508, , , 
2020-01-19 15:49:20,44.97,197, , , 
2020-01-19 16:49:20,35.78,54, , , 
2020-01-19 17:49:20,25.59,0, , , 
2020-01-19 18:49:20,23.81,0, , , 
2020-01-19 19:49:20,22.73,0, , , 
2020-01-19 20:49:20,20.72,0, , , 
2020-01-19 21:49:20,18.71,0, , , 
2020-01-19 22:49:20,17.17,0, , , 
2020-01-19 23:49:20,13.31,0, , , 
2020-01-20 00:49:20,10.45,0, , , 
2020-01-20 01:49:20,10.06,0, , , 
2020-01-20 02:49:20,8.98,0, , , 
2020-01-20 03:49:20,7.28,0, , , 
2020-01-20 04:49:20,7.67,0, , , 
2020-01-20 05:49:20,6.28,0, , , 
2020-01-20 06:49:20,6.74,0, , , 
2020-01-20 07:49:20,9.99,159, , , 
2020-01-20 08:49:20,28.67,331, , , 
2020-01-20 09:49:20,37.40,411, , , 
2020-01-20 10:49:20,43.42,525, , , 
2020-01-20 11:49:20,45.12,374, , , 
2020-01-20 12:49:20,47.44,403, , , 
2020-01-20 13:49:20,52.07,384, , , 
2020-01-20 14:49:20,53.62,447, , , 
2020-01-20 15:49:20,48.29,234, , , 
2020-01-20 16:49:20,39.87,37, , , 
2020-01-20 17:49:20,31.22,0, , , 
2020-01-20 18:49:20,27.13,0, , , 
2020-01-20 19:49:20,28.44,0, , , 
2020-01-20 20:49:20,25.97,0, , , 
2020-01-20 21:49:20,24.20,0, , , 
2020-01-20 22:49:20,23.81,0, , , 
2020-01-20 23:49:20,24.66,0, , , 
2020-01-21 00:49:20,26.67,0, , , 
2020-01-21 01:49:20,26.82,0, , , 
2020-01-21 02:49:20,28.91,0, , , 
2020-01-21 03:49:20,29.29,0, , , 
2020-01-21 04:49:20,29.60,0, , , 
2020-01-21 05:49:20,29.45,0, , , 
2020-01-21 06:49:20,29.14,0, , , 
2020-01-21 07:49:20,30.14,39, , , 
2020-01-21 08:49:20,34.08,234, , , 
2020-01-21 09:49:20,41.57,485, , , 
2020-01-21 10:49:20,43.50,528, , , 
2020-01-21 11:49:20,46.98,622, , , 
2020-01-21 12:49:20,48.91,433, , , 
2020-01-21 13:49:20,51.38,582, , , 
2020-01-21 14:49:20,54.23,524, , , 
2020-01-21 15:49:20,49.91,209, , , 
2020-01-21 16:49:20,45.28,58, , , 
2020-01-21 17:49:20,34.39,0, , , 
2020-01-21 18:49:20,28.60,0, , , 
2020-01-21 19:49:20,28.83,0, , , 
2020-01-21 20:49:20,29.14,0, , , 
2020-01-21 21:49:20,30.68,0, , , 
2020-01-21 22:49:20,30.61,0, , , 
2020-01-21 23:49:20,29.45,0, , , 
2020-01-22 00:49:20,30.14,0, , , 
2020-01-22 01:49:20,31.84,0, , , 
2020-01-22 02:49:20,35.55,0, , , 
2020-01-22 03:49:20,32.54,0, , , 
2020-01-22 04:49:20,31.22,0, , , 
2020-01-22 05:49:20,32.69,0, , , 
2020-01-22 06:49:20,31.38,0, , , 
2020-01-22 07:49:20,43.35,60, , , 
2020-01-22 08:49:20,45.20,184, , , 
2020-01-22 09:49:20,48.29,474, , , 
2020-01-22 10:49:20,50.30,636, , , 
2020-01-22 11:49:20,54.23,613, , , 
2020-01-22 12:49:20,56.55,518, , , 
2020-01-22 13:49:20,51.30,270, , , 
2020-01-22 14:49:20,55.39,417, , , 
2020-01-22 15:49:20,48.13,229, , , 
2020-01-22 16:49:20,46.05,84, , , 
2020-01-22 17:49:20,34.31,0, , , 
2020-01-22 18:49:20,32.54,0, , , 
2020-01-22 19:49:20,36.16,0, , , 
2020-01-22 20:49:20,34.47,0, , , 
2020-01-22 21:49:20,33.93,0, , , 
2020-01-22 22:49:20,27.21,0, , , 
2020-01-22 23:49:20,25.20,0, , , 
2020-01-23 00:49:20,25.51,0, , , 
2020-01-23 01:49:20,29.76,0, , , 
2020-01-23 02:49:20,23.66,0, , , 
2020-01-23 03:49:20,22.96,0, , , 
2020-01-23 04:49:20,22.96,0, , , 
2020-01-23 05:49:20,23.58,0, , , 
2020-01-23 06:49:20,22.57,0, , , 
2020-01-23 07:49:20,23.81,105, , , 
2020-01-23 08:49:20,27.90,245, , , 
2020-01-23 09:49:20,35.55,492, , , 
2020-01-23 10:49:20,42.11,567, , , 
2020-01-23 11:49:20,43.35,601, , , 
2020-01-23 12:49:20,43.66,594, , , 
2020-01-23 13:49:20,44.04,453, , , 
2020-01-23 14:49:20,42.34,398, , , 
2020-01-23 15:49:20,42.73,296, , , 
2020-01-23 16:49:20,39.41,65, , , 
2020-01-23 17:49:20,27.44,0, , , 
2020-01-23 18:49:20,24.74,0, , , 
2020-01-23 19:49:20,23.11,0, , , 
2020-01-23 20:49:20,20.64,0, , , 
2020-01-23 21:49:20,18.71,0, , , 
2020-01-23 22:49:20,16.16,0, , , 
2020-01-23 23:49:20,19.87,0, , , 
2020-01-24 00:49:20,15.70,0, , , 
2020-01-24 01:49:20,15.78,0, , , 
2020-01-24 02:49:20,14.93,0, , , 
2020-01-24 03:49:20,13.85,0, , , 
2020-01-24 04:49:20,13.62,0, , , 
2020-01-24 05:49:20,13.31,0, , , 
2020-01-24 06:49:20,12.15,0, , , 
2020-01-24 07:49:20,15.47,150, , , 
2020-01-24 08:49:20,33.08,310, , , 
2020-01-24 09:49:20,37.32,500, , , 
2020-01-24 10:49:20,43.19,556, , , 
2020-01-24 11:49:20,45.89,557, , , 
2020-01-24 12:49:20,51.07,563, , , 
2020-01-24 13:49:20,54.78,636, , , 
2020-01-24 14:49:20,47.83,175, , , 
2020-01-24 15:49:20,41.42,182, , , 
2020-01-24 16:49:20,39.02,28, , , 
2020-01-24 17:49:20,34.85,0, , , 
2020-01-24 18:49:20,34.00,0, , , 
2020-01-24 19:49:20,32.61,0, , , 
2020-01-24 20:49:20,31.92,0, , , 
2020-01-24 21:49:20,31.53,0, , , 
2020-01-24 22:49:20,31.53,0, , , 
2020-01-24 23:49:20,29.14,0, , , 
2020-01-25 00:49:20,29.91,0, , , 
2020-01-25 01:49:20,28.13,0, , , 
2020-01-25 02:49:20,27.05,0, , , 
2020-01-25 03:49:20,28.60,0, , , 
2020-01-25 04:49:20,26.90,0, , , 
2020-01-25 05:49:20,24.58,0, , , 
2020-01-25 06:49:20,20.88,0, , , 
2020-01-25 07:49:20,20.72,136, , , 
2020-01-25 08:49:20,37.71,360, , , 
2020-01-25 09:49:20,47.21,421, , , 
2020-01-25 10:49:20,55.55,536, , , 
2020-01-25 11:49:20,56.86,363, , , 
2020-01-25 12:49:20,57.32,369, , , 
2020-01-25 13:49:20,55.93,495, , , 
2020-01-25 14:49:20,54.39,412, , , 
2020-01-25 15:49:20,49.99,266, , , 
2020-01-25 16:49:20,44.81,72, , , 
2020-01-25 17:49:20,38.10,0, , , 
2020-01-25 18:49:20,31.22,0, , , 
2020-01-25 19:49:20,31.69,0, , , 
2020-01-25 20:49:20,34.16,0, , , 
2020-01-25 21:49:20,34.62,0, , , 
2020-01-25 22:49:20,33.00,0, , , 
2020-01-25 23:49:20,33.15,0, , , 
2020-01-26 00:49:20,27.28,0, , , 
2020-01-26 01:49:20,29.76,0, , , 
2020-01-26 02:49:20,25.05,0, , , 
2020-01-26 03:49:20,23.27,0, , , 
2020-01-26 04:49:20,21.26,0, , , 
2020-01-26 05:49:20,18.79,0, , , 
2020-01-26 06:49:20,18.02,0, , , 
2020-01-26 07:49:20,19.79,137, , , 
2020-01-26 08:49:20,38.40,391, , , 
2020-01-26 09:49:20,41.72,308, , , 
2020-01-26 10:49:20,50.14,523, , , 
2020-01-26 11:49:20,52.54,435, , , 
2020-01-26 12:49:20,52.46,378, , , 
2020-01-26 13:49:20,55.32,465, , , 
2020-01-26 14:49:20,55.55,462, , , 
2020-01-26 15:49:20,50.61,144, , , 
2020-01-26 16:49:20,48.06,64, , , 
2020-01-26 17:49:20,39.02,0, , , 
2020-01-26 18:49:20,33.23,0, , , 
2020-01-26 19:49:20,30.61,0, , , 
2020-01-26 20:49:20,29.37,0, , , 
2020-01-26 21:49:20,27.44,0, , , 
2020-01-26 22:49:20,26.59,0, , , 
2020-01-26 23:49:20,25.66,0, , , 
2020-01-27 00:49:20,27.52,0, , , 
2020-01-27 01:49:20,25.35,0, , , 
2020-01-27 02:49:20,23.04,0, , , 
2020-01-27 03:49:20,24.81,0, , , 
2020-01-27 04:49:20,25.28,0, , , 
2020-01-27 05:49:20,25.12,0, , , 
2020-01-27 06:49:20,26.67,0, , , 
2020-01-27 07:49:20,28.44,41, , , 
2020-01-27 08:49:20,33.38,188, , , 
2020-01-27 09:49:20,39.95,526, , , 
2020-01-27 10:49:20,42.73,686, , , 
2020-01-27 11:49:20,43.81,637, , , 
2020-01-27 12:49:20,48.75,902, , , 
2020-01-27 13:49:20,47.21,638, , , 
2020-01-27 14:49:20,44.35,305, , , 
2020-01-27 15:49:20,42.88,244, , , 
2020-01-27 16:49:20,38.56,60, , , 
2020-01-27 17:49:20,33.77,0, , , 
2020-01-27 18:49:20,33.38,0, , , 
2020-01-27 19:49:20,30.68,0, , , 
2020-01-27 20:49:20,29.68,0, , , 
2020-01-27 21:49:20,29.37,0, , , 
2020-01-27 22:49:20,27.36,0, , , 
2020-01-27 23:49:20,27.13,0, , , 
2020-01-28 00:49:20,23.96,0, , , 
2020-01-28 01:49:20,21.49,0, , , 
2020-01-28 02:49:20,19.64,0, , , 
2020-01-28 03:49:20,16.63,0, , , 
2020-01-28 04:49:20,16.01,0, , , 
2020-01-28 05:49:20,19.72,0, , , 
2020-01-28 06:49:20,16.24,0, , , 
2020-01-28 07:49:20,20.72,143, , , 
2020-01-28 08:49:20,37.01,375, , , 
2020-01-28 09:49:20,41.96,522, , , 
2020-01-28 10:49:20,46.36,496, , , 
2020-01-28 11:49:20,47.05,368, , , 
2020-01-28 12:49:20,48.52,360, , , 
2020-01-28 13:49:20,50.68,445, , , 
2020-01-28 14:49:20,52.77,422, , , 
2020-01-28 15:49:20,47.59,205, , , 
2020-01-28 16:49:20,39.95,79, , , 
2020-01-28 17:49:20,33.00,0, , , 
2020-01-28 18:49:20,27.83,0, , , 
2020-01-28 19:49:20,32.07,0, , , 
2020-01-28 20:49:20,27.21,0, , , 
2020-01-28 21:49:20,25.66,0, , , 
2020-01-28 22:49:20,26.28,0, , , 
2020-01-28 23:49:20,26.05,0, , , 
2020-01-29 00:49:20,25.43,0, , , 
2020-01-29 01:49:20,25.12,0, , , 
2020-01-29 02:49:20,27.21,0, , , 
2020-01-29 03:49:20,27.21,0, , , 
2020-01-29 04:49:20,27.67,0, , , 
2020-01-29 05:49:20,27.59,0, , , 
2020-01-29 06:49:20,28.29,0, , , 
2020-01-29 07:49:20,29.60,41, , , 
2020-01-29 08:49:20,33.38,216, , , 
2020-01-29 09:49:20,39.25,468, , , 
2020-01-29 10:49:20,43.66,715, , , 
2020-01-29 11:49:20,44.04,504, , , 
2020-01-29 12:49:20,46.59,495, , , 
2020-01-29 13:49:20,48.75,571, , , 
2020-01-29 14:49:20,50.37,385, , , 
2020-01-29 15:49:20,44.89,177, , , 
2020-01-29 16:49:20,39.79,32, , , 
2020-01-29 17:49:20,37.48,0, , , 
2020-01-29 18:49:20,34.70,0, , , 
2020-01-29 19:49:20,33.46,0, , , 
2020-01-29 20:49:20,27.98,0, , , 
2020-01-29 21:49:20,25.59,0, , , 
2020-01-29 22:49:20,27.36,0, , , 
2020-01-29 23:49:20,24.66,0, , , 
2020-01-30 00:49:20,21.49,0, , , 
2020-01-30 01:49:20,21.34,0, , , 
2020-01-30 02:49:20,16.09,0, , , 
2020-01-30 03:49:20,13.23,0, , , 
2020-01-30 04:49:20,12.61,0, , , 
2020-01-30 05:49:20,11.45,0, , , 
2020-01-30 06:49:20,12.46,0, , , 
2020-01-30 07:49:20,19.95,48, , , 
2020-01-30 08:49:20,26.74,200, , , 
2020-01-30 09:49:20,29.06,318, , , 
2020-01-30 10:49:20,36.16,717, , , 
2020-01-30 11:49:20,38.94,698, , , 
2020-01-30 12:49:20,39.25,480, , , 
2020-01-30 13:49:20,40.18,459, , , 
2020-01-30 14:49:20,41.96,431, , , 
2020-01-30 15:49:20,39.49,132, , , 
2020-01-30 16:49:20,36.71,50, , , 
2020-01-30 17:49:20,33.69,0, , , 
2020-01-30 18:49:20,29.99,0, , , 
2020-01-30 19:49:20,30.14,0, , , 
2020-01-30 20:49:20,29.45,0, , , 
2020-01-30 21:49:20,24.74,0, , , 
2020-01-30 22:49:20,20.88,0, , , 
2020-01-30 23:49:20,19.02,0, , , 
